Wavelength (nm),Intensity (a.u.)
400.0,-10.620006761276105
401.0033444816053,3.8973412371637712
402.0066889632107,-4.293394500937894
403.01003344481603,-3.6129198023015374
404.0133779264214,-4.821043249034904
405.01672240802674,-6.758883451460108
406.0200668896321,-12.972434702121017
407.02341137123744,-4.123079237158755
408.0267558528428,-1.2775090775438909
409.03010033444815,0.5367593394336622
410.03344481605353,-3.3703025467434142
411.03678929765886,-0.2729857450845198
412.04013377926424,7.730794605088168
413.04347826086956,-3.6325013840003306
414.0468227424749,-5.598023229025505
415.05016722408027,-2.4041517377737938
416.0535117056856,-8.09592301243643
417.056856187291,-1.0556331237600285
418.0602006688963,-2.112342709958153
419.0635451505017,-4.5474560290952555
420.066889632107,0.1378241807850637
421.0702341137124,-5.884363573915999
422.0735785953177,2.134487915788924
423.0769230769231,2.1930658651766852
424.0802675585284,11.090909013591412
425.0836120401338,2.419662490911173
426.0869565217391,-1.625955221910747
427.0903010033445,-1.76463686960106
428.09364548494983,7.899710213269217
429.09698996655516,2.826694952025255
430.10033444816054,-9.925071730349575
431.10367892976586,7.024680099387526
432.10702341137124,-0.2329551101571289
433.11036789297657,1.6779246455139374
434.11371237458195,-0.32709779274735884
435.1170568561873,-3.671149791414205
436.12040133779266,8.911286561840717
437.123745819398,2.4393006199073985
438.12709030100336,12.950936239234464
439.1304347826087,-4.52428255145487
440.13377926421407,-2.7217564184857723
441.1371237458194,3.791970298191342
442.1404682274248,3.303818666294318
443.1438127090301,10.767132574712122
444.1471571906354,1.346728113658397
445.1505016722408,5.970166023695176
446.15384615384613,11.835167380057234
447.1571906354515,18.029062596551373
448.16053511705684,10.274946738500166
449.1638795986622,7.2334602110382935
450.16722408026754,1.9076327778907487
451.1705685618729,7.045485068124253
452.17391304347825,12.524346425193555
453.17725752508363,13.839120008534675
454.18060200668896,18.731686130118486
455.18394648829434,9.199922784984548
456.18729096989966,16.963083293185583
457.19063545150505,22.91634808977836
458.19397993311037,22.074715655185013
459.1973244147157,27.793336638573397
460.2006688963211,34.23147179515351
461.2040133779264,34.637076208695596
462.2073578595318,34.247573294112875
463.2107023411371,36.82191831352307
464.2140468227425,42.05546062998188
465.2173913043478,42.93061801969279
466.2207357859532,45.09509522533588
467.2240802675585,46.20778007431154
468.2274247491639,48.36291406691767
469.2307692307692,68.4694336424089
470.23411371237455,58.679129289900274
471.23745819397993,74.75041566594166
472.2408026755853,84.98500114661151
473.24414715719064,77.24240201687698
474.24749163879596,90.68520889460095
475.25083612040135,88.86833249946336
476.25418060200667,97.57450103532338
477.25752508361205,114.21417310261377
478.2608695652174,113.92786510850371
479.26421404682276,118.07301908850276
480.2675585284281,118.39770366647582
481.27090301003346,136.54889153144578
482.2742474916388,141.58101609251233
483.27759197324417,160.82648204237222
484.2809364548495,156.75412616079154
485.2842809364548,164.54571137941033
486.2876254180602,170.47481082741228
487.2909698996656,186.02020129788468
488.2943143812709,185.24705210786848
489.29765886287623,191.84031876313807
490.3010033444816,200.56205649858808
491.30434782608694,207.99683664571054
492.3076923076923,217.90681636950043
493.31103678929765,220.00861011651202
494.314381270903,228.38496332642202
495.31772575250835,241.25600930690928
496.3210702341137,239.44151963776432
497.32441471571906,252.366501530852
498.32775919732444,250.28043679181434
499.33110367892976,260.9554450081925
500.3344481605351,259.0558693629516
501.33779264214047,274.13111911261024
502.34113712374585,266.9246265228631
503.3444816053512,268.8799472574915
504.3478260869565,262.78479660487255
505.3511705685619,282.21611464387894
506.3545150501672,272.3318178122754
507.3578595317726,278.9210137195458
508.3612040133779,282.90342248970387
509.3645484949833,277.99816248838926
510.3678929765886,280.4076711317222
511.37123745819395,281.2700191661936
512.3745819397993,281.5300088566126
513.3779264214047,278.5760318902281
514.3812709030101,261.4085481956821
515.3846153846154,261.82995979353575
516.3879598662207,275.11390739965435
517.3913043478261,264.2471588350728
518.3946488294314,257.5415121224476
519.3979933110368,250.108587522136
520.4013377926422,241.61447922265754
521.4046822742475,245.0447410153896
522.4080267558528,222.44670958785264
523.4113712374582,230.86098110593974
524.4147157190636,217.928185574526
525.4180602006688,204.86101235778276
526.4214046822742,211.55420714227017
527.4247491638796,194.0857981165435
528.428093645485,192.76926666960952
529.4314381270904,176.7563286854664
530.4347826086956,187.7806282016736
531.438127090301,176.11970063401307
532.4414715719064,158.35914445665065
533.4448160535117,153.73553826329848
534.448160535117,143.86231294329332
535.4515050167224,144.3656865086828
536.4548494983278,131.3965000022617
537.4581939799331,125.10575518481325
538.4615384615385,107.5219823417968
539.4648829431438,103.51431167925043
540.4682274247491,105.07856082817203
541.4715719063545,101.75307365572071
542.4749163879599,96.44933048086746
543.4782608695652,80.58163555046671
544.4816053511706,78.10302562172257
545.4849498327759,79.15537853451556
