Wavelength (nm),Intensity (a.u.)
400.0,4.178107875026454
401.0033444816053,6.304495081686089
402.0066889632107,2.383680420888784
403.01003344481603,3.720582291088147
404.0133779264214,-4.494642615222023
405.01672240802674,1.0881914417295386
406.0200668896321,-9.2153188489348
407.02341137123744,0.858764079446007
408.0267558528428,0.45132786651421386
409.03010033444815,-6.639679621197562
410.03344481605353,-0.6737520491719939
411.03678929765886,-6.868517495986759
412.04013377926424,3.0044410464076123
413.04347826086956,6.9194743827569525
414.0468227424749,11.321057832617267
415.05016722408027,-3.056907400190895
416.0535117056856,-13.717388449885613
417.056856187291,0.9126426669593055
418.0602006688963,2.5191203084165377
419.0635451505017,3.320288963819961
420.066889632107,7.325374238482038
421.0702341137124,-4.05665596704373
422.0735785953177,0.322130539429449
423.0769230769231,1.55094993993643
424.0802675585284,-2.2420860740176582
425.0836120401338,-4.537931793760835
426.0869565217391,3.9522418554421384
427.0903010033445,8.6033502027943
428.09364548494983,-4.031547770542176
429.09698996655516,5.306048606930609
430.10033444816054,2.314351912883317
431.10367892976586,-3.569490529341972
432.10702341137124,7.8228949832416355
433.11036789297657,-1.3098189427878977
434.11371237458195,0.5323857076062275
435.1170568561873,5.5341293149487685
436.12040133779266,2.497021864528968
437.123745819398,-5.9256359157601155
438.12709030100336,4.503383017365206
439.1304347826087,-1.9041167302384956
440.13377926421407,0.8084434869649759
441.1371237458194,3.0907046571010834
442.1404682274248,13.929156910260485
443.1438127090301,13.131319689604616
444.1471571906354,4.212367965169461
445.1505016722408,-6.645500315000991
446.15384615384613,11.740918467202178
447.1571906354515,7.717185652252468
448.16053511705684,7.321595404753781
449.1638795986622,1.9191315556053024
450.16722408026754,7.34718310185772
451.1705685618729,11.89678657147419
452.17391304347825,11.70810931395417
453.17725752508363,13.457497314606556
454.18060200668896,3.3171643244940103
455.18394648829434,8.412463029090798
456.18729096989966,11.603638118113867
457.19063545150505,21.417125646194208
458.19397993311037,7.922111974852886
459.1973244147157,17.774911900459003
460.2006688963211,24.96776152772452
461.2040133779264,24.193552746383965
462.2073578595318,32.14052779851068
463.2107023411371,25.318136191921592
464.2140468227425,29.314905957230316
465.2173913043478,35.11705072437168
466.2207357859532,21.76660590604724
467.2240802675585,28.37739965537848
468.2274247491639,29.68179056275492
469.2307692307692,43.99002529866337
470.23411371237455,31.100485321896905
471.23745819397993,43.55008843642371
472.2408026755853,44.73492126733403
473.24414715719064,38.07265911901791
474.24749163879596,44.82528153584333
475.25083612040135,57.48149061497094
476.25418060200667,54.577204248087945
477.25752508361205,60.354834721657426
478.2608695652174,54.72960967227573
479.26421404682276,62.26748274787581
480.2675585284281,61.40630022242821
481.27090301003346,75.59276540894064
482.2742474916388,78.96830438814031
483.27759197324417,71.56628551124916
484.2809364548495,81.67052418837011
485.2842809364548,82.74810687442489
486.2876254180602,90.35507135427231
487.2909698996656,97.20000663249915
488.2943143812709,101.39125958264455
489.29765886287623,101.54355055870764
490.3010033444816,107.72953875020346
491.30434782608694,102.00477829847681
492.3076923076923,115.06729374072768
493.31103678929765,121.00267109523087
494.314381270903,116.74548884341745
495.31772575250835,128.16503720081874
496.3210702341137,124.88794531567336
497.32441471571906,127.78522502800527
498.32775919732444,140.32329041185747
499.33110367892976,144.66594680421846
500.3344481605351,146.30450151614133
501.33779264214047,157.47388177717414
502.34113712374585,148.9389799403864
503.3444816053512,156.65174030337272
504.3478260869565,158.45395894163968
505.3511705685619,150.70723387689486
506.3545150501672,153.0810730948096
507.3578595317726,166.9129391432713
508.3612040133779,174.49004127852626
509.3645484949833,171.93297684032416
510.3678929765886,182.3143216466383
511.37123745819395,172.77032008046015
512.3745819397993,176.5619715389121
513.3779264214047,165.9136104922285
514.3812709030101,182.47303120309348
515.3846153846154,189.03371730264018
516.3879598662207,190.69575976022156
517.3913043478261,195.73106109212353
518.3946488294314,185.95431323584253
519.3979933110368,193.4569800601918
520.4013377926422,192.37059639686535
521.4046822742475,186.74520240079897
522.4080267558528,192.15653532861896
523.4113712374582,189.1846740547529
524.4147157190636,187.44458964522946
525.4180602006688,180.67591183408922
526.4214046822742,191.56832827702755
527.4247491638796,191.27863703107488
528.428093645485,182.25420118747954
529.4314381270904,193.89952248185688
530.4347826086956,189.88681086641344
531.438127090301,187.02066137190454
532.4414715719064,175.46705463386715
533.4448160535117,171.40975240521723
534.448160535117,182.99906455976395
535.4515050167224,181.12851828449848
536.4548494983278,175.15522825310845
537.4581939799331,179.7309384895142
538.4615384615385,170.05331480663443
539.4648829431438,161.26690423696942
540.4682274247491,168.96942338088326
541.4715719063545,159.8971306181837
542.4749163879599,152.73968772388093
543.4782608695652,161.10013913506054
544.4816053511706,145.03008850565112
545.4849498327759,141.7283846550366
546.4882943143813,140.80836225540867
547.4916387959867,137.82632834682755
548.4949832775919,128.0636551573926
549.4983277591973,136.65591076524808
550.5016722408027,122.8750492379966
551.5050167224081,120.57031755826453
552.5083612040133,125.24167629451168
553.5117056856187,113.90455660681293
554.5150501672241,108.91422354960952
555.5183946488294,110.84791304192694
556.5217391304348,99.78294028601023
557.5250836120401,98.8510474465972
558.5284280936455,92.88010639621822
559.5317725752509,90.24644259527065
560.5351170568562,85.16851479239604
561.5384615384615,80.88097724292888
562.5418060200669,73.0503934546857
563.5451505016722,86.18679727540939
564.5484949832776,74.340863439105
565.551839464883,73.83751503953296
566.5551839464883,68.762684314749
567.5585284280936,69.51976130935881
568.561872909699,61.712672615089055
569.5652173913044,58.87981174007012
570.5685618729096,48.294147842137306
571.571906354515,49.88007320249171
572.5752508361204,45.37212448092393
573.5785953177258,50.931021427802314
574.5819397993312,33.0677957291112
575.5852842809364,41.370059835461014
576.5886287625418,38.18150902263007
577.5919732441472,32.007854647949316
578.5953177257525,30.21122698519873
579.5986622073578,33.635048115708514
580.6020066889632,28.937226018804267
581.6053511705686,27.392463377855673
582.6086956521739,23.171633393830106
583.6120401337793,26.708107554807302
584.6153846153846,19.68962845264797
585.6187290969899,23.020664430429754
586.6220735785953,11.524598886386269
587.6254180602007,25.100559255522857
588.628762541806,16.94869708210924
589.6321070234114,14.868858487112162
590.6354515050167,14.76700226726251
591.6387959866221,16.112854594172045
592.6421404682274,18.898689576190627
593.6454849498327,0.7597408585353271
594.6488294314381,8.445802614940508
595.6521739130435,18.479415640985252
596.6555183946489,10.048322857573382
597.6588628762541,9.260127821394343
598.6622073578595,6.574755212833116
599.6655518394649,3.641797649727421
600.6688963210702,5.571529615633562
601.6722408026756,6.988101466199494
602.6755852842809,11.179046874471434
603.6789297658863,4.398215847099705
604.6822742474917,2.6196210184615865
605.685618729097,6.921497017985214
606.6889632107024,10.475894665876796
607.6923076923076,-4.724687399483203
608.695652173913,-4.878493076450184
609.6989966555184,0.5151793255999544
610.7023411371238,-7.383472441475391
611.7056856187291,-1.0665349760055909
612.7090301003344,3.5943937037515763
613.7123745819398,-2.1025071453966255
614.7157190635452,11.370282530015125
615.7190635451504,8.148307355955637
616.7224080267558,-0.07946460248012155
617.7257525083612,-4.078496607756698
618.7290969899666,-4.483449078480233
619.732441471572,-0.5911871529306503
620.7357859531772,0.43867592017925827
621.7391304347826,4.845750010505401
622.7424749163879,1.3898771672945593
623.7458193979933,3.726060456764235
624.7491638795987,-7.774927122892136
625.752508361204,-0.5669674283111902
626.7558528428094,-7.8376345896100945
627.7591973244147,10.677853273170209
628.7625418060201,7.939396056417269
629.7658862876254,4.583842714303277
630.7692307692307,-1.0985896693141373
631.7725752508361,6.417465317828258
632.7759197324415,5.854788528711248
633.7792642140469,0.6082219418693863
634.7826086956522,0.6349874020911207
635.7859531772575,-1.4883478343323402
636.7892976588629,-9.663970583960337
637.7926421404682,-1.477540703755887
638.7959866220735,-0.7009085471559113
639.7993311036789,-7.472033375323834
640.8026755852843,6.505504494047119
641.8060200668897,-1.4950512944126575
642.809364548495,-0.1766833264930417
643.8127090301003,3.5409331685001035
644.8160535117057,-0.8598063474524599
645.819397993311,-8.321802564183875
646.8227424749164,8.606455922892604
647.8260869565217,-0.6495389987760856
648.8294314381271,4.759986687540411
649.8327759197324,1.9320473264247306
650.8361204013378,-10.503782658271689
651.8394648829432,-4.463007321255325
652.8428093645484,1.6465731364344134
653.8461538461538,3.391838256785986
654.8494983277592,-3.637695264134539
655.8528428093646,-5.437824222200082
656.85618729097,-1.168432300895874
657.8595317725752,-0.7081871786237947
658.8628762541806,-5.909950479285177
659.8662207357859,-2.109387029061264
660.8695652173913,-3.944004193048845
661.8729096989966,-4.278315330985884
662.876254180602,-4.381470474256796
663.8795986622074,8.758406590156351
664.8829431438128,-0.7435289254877538
665.886287625418,-2.5028329971904304
666.8896321070234,4.099334440606855
667.8929765886287,-5.28432737729022
668.8963210702341,0.4751830528785885
669.8996655518395,4.47492141989138
670.9030100334448,0.7782468823307781
671.9063545150502,-5.38583843585959
672.9096989966555,0.04170457243604933
673.9130434782609,5.489633564988645
674.9163879598661,-1.3673500001211516
675.9197324414715,9.69314549837252
676.9230769230769,2.2961697684727778
677.9264214046823,-8.669058988352145
678.9297658862877,-3.476007264187337
679.933110367893,-7.80202041628107
680.9364548494983,-2.942946455201833
681.9397993311037,0.46161202846081595
682.943143812709,10.14186125452476
683.9464882943143,0.49046854332094697
684.9498327759197,-4.830707333915188
685.9531772575251,4.663930173056211
686.9565217391305,10.2175591006155
687.9598662207358,-4.6721012338024295
688.9632107023411,-10.909018505811096
689.9665551839464,18.117575721583904
690.9698996655518,7.331340318815249
691.9732441471572,4.053560005256571
692.9765886287626,0.900432096145566
693.9799331103679,-2.2503505080416715
694.9832775919733,4.687321245370435
695.9866220735786,4.375552669270758
696.989966555184,-1.5217557781593174
697.9933110367892,-6.584592681377133
698.9966555183946,-6.127504956461296
700.0,8.113546012817116
