Wavelength (nm),Intensity (a.u.)
400.0,-4.127257824488388
401.0033444816053,-1.5891210255832149
402.0066889632107,-1.6014233532736486
403.01003344481603,10.321336028028963
404.0133779264214,5.22481996222083
405.01672240802674,5.550662827921321
406.0200668896321,2.0539445015731905
407.02341137123744,3.7582820300439743
408.0267558528428,8.583355705640262
409.03010033444815,-0.8749135411531805
410.03344481605353,-0.12233739706058053
411.03678929765886,-2.04309513665132
412.04013377926424,-0.12089276860921574
413.04347826086956,0.2640834421031858
414.0468227424749,6.539480367291823
415.05016722408027,-4.528572656671608
416.0535117056856,7.351036703822635
417.056856187291,-8.685781624872504
418.0602006688963,4.332790360231495
419.0635451505017,-1.1816962418947161
420.066889632107,1.9547012629791265
421.0702341137124,-4.803369762628837
422.0735785953177,-0.27375572025046274
423.0769230769231,1.11798177187099
424.0802675585284,3.252225453146937
425.0836120401338,6.926504213200135
426.0869565217391,-1.7935550484110343
427.0903010033445,6.962713052964533
428.09364548494983,8.222893334821533
429.09698996655516,-0.27938570983503547
430.10033444816054,1.578870678118558
431.10367892976586,-3.5741998820203515
432.10702341137124,-4.228114001074389
433.11036789297657,3.791128531610568
434.11371237458195,4.10078896702015
435.1170568561873,2.0298954953379442
436.12040133779266,-1.6798781126867302
437.123745819398,-11.056971531892822
438.12709030100336,1.0429047694703362
439.1304347826087,5.8073696149124725
440.13377926421407,-0.7035664962351484
441.1371237458194,-4.41670845049407
442.1404682274248,7.02604811683435
443.1438127090301,-5.964624087492333
444.1471571906354,-3.9650401714583796
445.1505016722408,-5.092893799954284
446.15384615384613,10.55685304953479
447.1571906354515,-1.0005878183009118
448.16053511705684,6.246092862245018
449.1638795986622,0.37224506814410097
450.16722408026754,2.3812402331195623
451.1705685618729,6.486918400829771
452.17391304347825,-1.5289659300030287
453.17725752508363,5.626955500997474
454.18060200668896,-1.9912546875394417
455.18394648829434,-5.124640085881934
456.18729096989966,3.5957246844730903
457.19063545150505,1.1154373844612113
458.19397993311037,-1.5719295122438968
459.1973244147157,2.880891280730804
460.2006688963211,0.6379038155868083
461.2040133779264,8.404962612024084
462.2073578595318,2.2917161115410107
463.2107023411371,4.038670788210686
464.2140468227425,-3.9678483211569486
465.2173913043478,1.8877824858384433
466.2207357859532,5.430992524724965
467.2240802675585,3.5057930923853116
468.2274247491639,-2.486932226191563
469.2307692307692,-4.177549674228768
470.23411371237455,0.4167446098413614
471.23745819397993,5.642838469452826
472.2408026755853,6.691518152019313
473.24414715719064,2.570023421703149
474.24749163879596,-8.125772161727598
475.25083612040135,7.568949020877804
476.25418060200667,6.769057323426514
477.25752508361205,4.874924409942387
478.2608695652174,12.825782719446963
479.26421404682276,14.41593954137094
480.2675585284281,5.2355164540021955
481.27090301003346,18.156081368417336
482.2742474916388,10.545782783934882
483.27759197324417,18.745473290407343
484.2809364548495,17.770240131027936
485.2842809364548,23.266587094310793
486.2876254180602,22.40620744717628
487.2909698996656,22.154766243787687
488.2943143812709,29.561887382570948
489.29765886287623,42.88024491623068
490.3010033444816,42.299298624865386
491.30434782608694,47.58944855649148
492.3076923076923,56.89020779813147
493.31103678929765,51.91305385391922
494.314381270903,68.04818402299544
495.31772575250835,70.65352411053716
496.3210702341137,87.14966396111367
497.32441471571906,94.17007485152587
498.32775919732444,100.08612905025296
499.33110367892976,112.11933177476979
500.3344481605351,130.79211593796282
501.33779264214047,130.80356114936717
502.34113712374585,133.48966237742675
503.3444816053512,146.6754733214129
504.3478260869565,155.14460054317004
505.3511705685619,174.39125862795981
506.3545150501672,180.54611392013402
507.3578595317726,187.42261050313576
508.3612040133779,196.65940543008833
509.3645484949833,216.36881861388804
510.3678929765886,213.92503437589193
511.37123745819395,222.87018714192064
512.3745819397993,232.86156753106502
513.3779264214047,243.9583484008328
514.3812709030101,245.6112524702279
515.3846153846154,253.61125901864438
516.3879598662207,246.77457195182123
517.3913043478261,262.04977032709115
518.3946488294314,259.0961924643987
519.3979933110368,256.22437664540064
520.4013377926422,250.4150873792771
521.4046822742475,249.1806319416815
522.4080267558528,244.59587138608757
523.4113712374582,249.43128982297097
524.4147157190636,241.34273928293484
525.4180602006688,240.12393263438847
526.4214046822742,225.85788823683322
527.4247491638796,227.71873563828856
528.428093645485,212.6083720675741
529.4314381270904,212.37519578872866
530.4347826086956,204.1573994607958
531.438127090301,188.28235873741207
532.4414715719064,173.37966332090767
533.4448160535117,172.0801925976238
534.448160535117,153.95934233125809
535.4515050167224,154.20529786993876
536.4548494983278,134.36994532345216
537.4581939799331,134.6271570526653
538.4615384615385,117.17854253036509
539.4648829431438,109.7226056707691
540.4682274247491,109.40088307528785
541.4715719063545,95.31147999642661
542.4749163879599,79.29394116136413
543.4782608695652,73.46612126911897
544.4816053511706,72.0646200275153
545.4849498327759,67.89545199199877
546.4882943143813,62.37528703246862
547.4916387959867,47.76656449152413
548.4949832775919,50.81416413980163
549.4983277591973,36.89349449524209
550.5016722408027,37.44924182157311
551.5050167224081,28.004824479679613
552.5083612040133,20.491931901580564
553.5117056856187,23.50530111112538
554.5150501672241,17.49916058380649
555.5183946488294,12.296497553388921
556.5217391304348,17.55028652863698
557.5250836120401,9.376828485016711
558.5284280936455,17.512506390316613
559.5317725752509,9.971934716460467
560.5351170568562,15.161681237761607
561.5384615384615,5.485916601461222
562.5418060200669,-0.31259436165045873
563.5451505016722,10.18113321191547
564.5484949832776,4.1315619636019845
565.551839464883,3.947275286690523
566.5551839464883,-1.6330624669098928
567.5585284280936,3.7812795360218896
568.561872909699,-5.468269150664006
569.5652173913044,1.9386233572500309
570.5685618729096,7.545651489089389
571.571906354515,0.022334335263912153
572.5752508361204,-7.400257998082251
573.5785953177258,-6.8224122154873905
574.5819397993312,-0.24566511045394684
575.5852842809364,-2.229438357236767
576.5886287625418,-2.0737231669035108
577.5919732441472,-0.756613576300319
578.5953177257525,5.498239787564257
579.5986622073578,1.6085851532289357
