Wavelength (nm),Intensity (a.u.)
400.0,6.752168738434685
401.0033444816053,-0.8156165701710039
402.0066889632107,-5.266048861592451
403.01003344481603,4.150390619856824
404.0133779264214,1.340865466525377
405.01672240802674,-10.342725632076885
406.0200668896321,1.6958094869927458
407.02341137123744,-6.616369766398358
408.0267558528428,2.7820658719150657
409.03010033444815,-1.6206411387645507
410.03344481605353,0.6489420910085186
411.03678929765886,3.5265027341749566
412.04013377926424,-6.712001208845934
413.04347826086956,-2.064592697805134
414.0468227424749,1.055674659472793
415.05016722408027,1.3595751123717543
416.0535117056856,1.2486283652939314
417.056856187291,-4.819298263462221
418.0602006688963,6.282872511332965
419.0635451505017,-0.5437666864742206
420.066889632107,-5.072354830093487
421.0702341137124,-0.12649420620998306
422.0735785953177,-0.03284773330438425
423.0769230769231,-2.974225215462854
424.0802675585284,-4.776530235015362
425.0836120401338,8.214638194551576
426.0869565217391,4.378039537678065
427.0903010033445,-0.19783695251288835
428.09364548494983,-8.652225409770312
429.09698996655516,6.838312978690686
430.10033444816054,-7.929308356444479
431.10367892976586,-7.584017584805154
432.10702341137124,-1.2877221342087133
433.11036789297657,10.39047399026079
434.11371237458195,-4.499383803910021
435.1170568561873,-1.9656238953900271
436.12040133779266,-3.7982461813334836
437.123745819398,0.15464248429364202
438.12709030100336,-1.0420516995197582
439.1304347826087,2.1611329247320636
440.13377926421407,-2.469009801497855
441.1371237458194,-0.8559101341155114
442.1404682274248,-6.4354975306632465
443.1438127090301,-3.031030614865948
444.1471571906354,-8.911949461155857
445.1505016722408,10.589307882566604
446.15384615384613,3.8813897803012196
447.1571906354515,-4.6627512208014
448.16053511705684,4.189925573290319
449.1638795986622,-3.0605487829222753
450.16722408026754,-10.361344798857692
451.1705685618729,-4.752360494428483
452.17391304347825,1.9571680547046015
453.17725752508363,1.1020021842039684
454.18060200668896,2.9945056033198174
455.18394648829434,-1.3822515255091794
456.18729096989966,-1.791360869605326
457.19063545150505,-4.038420326512095
458.19397993311037,-0.004560136397509143
459.1973244147157,4.159761601824634
460.2006688963211,3.981296052163739
461.2040133779264,6.350992050840085
462.2073578595318,-2.4188295302431224
463.2107023411371,-9.958696221032541
464.2140468227425,-0.2102351849298797
465.2173913043478,-4.296596990199259
466.2207357859532,-0.12457706297247717
467.2240802675585,5.523458993118263
468.2274247491639,8.847409314148553
469.2307692307692,3.2640345403056
470.23411371237455,-2.21581517303003
471.23745819397993,1.5496505707386174
472.2408026755853,4.492660209459956
473.24414715719064,-2.786480438443606
474.24749163879596,12.440631588004901
475.25083612040135,5.149222454807468
476.25418060200667,10.971474712054112
477.25752508361205,17.5024255196059
478.2608695652174,17.331907666798664
479.26421404682276,13.422539930684689
480.2675585284281,20.935109664842482
481.27090301003346,26.149285200444307
482.2742474916388,45.4122373360107
483.27759197324417,28.970285261066174
484.2809364548495,36.720860030514665
485.2842809364548,51.3551080219153
486.2876254180602,53.822926794091316
487.2909698996656,64.58546376221871
488.2943143812709,71.8486622539964
489.29765886287623,76.51166972590333
490.3010033444816,91.3035920034194
491.30434782608694,96.15712793993013
492.3076923076923,112.42282366578326
493.31103678929765,121.91280131688312
494.314381270903,138.40121587328656
495.31772575250835,157.8882550063058
496.3210702341137,160.66415240591633
497.32441471571906,179.4619959994319
498.32775919732444,190.55134168036798
499.33110367892976,203.88900562452304
500.3344481605351,214.25822394914664
501.33779264214047,228.32845696341704
502.34113712374585,249.70106516713295
503.3444816053512,247.38742016023022
504.3478260869565,255.01807085533937
505.3511705685619,276.0651179879444
506.3545150501672,268.7638519779663
507.3578595317726,279.1675369377618
508.3612040133779,277.4511203214531
509.3645484949833,286.3249240793274
510.3678929765886,288.2721790003559
511.37123745819395,278.5305434501617
512.3745819397993,288.1024875892362
513.3779264214047,275.4880131230666
514.3812709030101,270.72596740739954
515.3846153846154,257.0123944574655
516.3879598662207,254.76286840409966
517.3913043478261,250.35885161271793
518.3946488294314,236.5617310894663
519.3979933110368,220.63463487677842
520.4013377926422,201.3490206331572
521.4046822742475,192.53526270848417
